Case,Task,lc13_Ch1,lc13_Ch2,lc13_Ch3,lc13_Ch4
96,1,0.549323381838888,0.0551490875390203,0.0827982175808467,0.312729313041245
96,2,0.350371186118982,0.341151159308709,0.0613395974358032,0.247138057136505
96,3,0.222154816994942,0.170755148170065,0.0785294595335379,0.528560575301456
96,4,0.0656592246044709,0.393803841442942,0.368131350855401,0.172405583097186
96,5,0.56839882169448,0.152196392951344,0.0761925796405161,0.20321220571366
96,6,0.340166566106623,0.0824059802659857,0.146324856597341,0.43110259703005
96,7,0.162094827633769,0.141574077333972,0.363265191674255,0.333065903358004
96,8,0.0608513226926635,0.353760801828778,0.255718456943533,0.329669418535026
96,9,0.112028668622772,0.423857472108797,0.300699417422135,0.163414441846296
96,10,0.152806122595912,0.37161670640981,0.172183521714482,0.303393649279796
96,11,0.498588636349005,0.0927968583621337,0.0926799606325595,0.315934544656302
96,12,0.397870377709978,0.266652503839588,0.14673896388204,0.188738154568393
96,13,0.065148872979028,0.199460112143373,0.153991737378238,0.581399277499361
96,14,0.164311172625358,0.588206675031003,0.0366000816088143,0.210882070734824
96,15,0.440307734816204,0.0664903031619352,0.170860133235621,0.32234182878624
96,16,0.210569823027742,0.14092441106152,0.113504810148458,0.53500095576228
96,17,0.0848174175904894,0.560992656187871,0.0825132863848988,0.271676639836741
96,18,0.0777689893305076,0.183447570097586,0.549897587560748,0.188885853011158
96,19,0.0700629000043436,0.191105194827956,0.290694680013428,0.448137225154273
97,1,0.147174315173535,0.144010470260427,0.175904563111945,0.532910651454092
97,2,0.122994869581477,0.129741999497721,0.350172831902287,0.397090299018514
97,3,0.120027041170188,0.302791064899355,0.407996389242265,0.169185504688191
97,4,0.0790424628475696,0.412746707385968,0.286945841269608,0.221264988496854
97,5,0.415193319567686,0.154636503291609,0.120054648395558,0.310115528745148
97,6,0.148536697115703,0.153392138837521,0.438015266907559,0.260055897139217
97,7,0.207808808929545,0.132683018011767,0.348170865148063,0.311337307910625
97,8,0.331849130682248,0.30575860856826,0.0661986385959617,0.29619362215353
97,9,0.271076885786701,0.475266991169097,0.0565221999443323,0.19713392309987
97,10,0.0799999366057499,0.371146488065793,0.129997777754928,0.41885579757353
97,11,0.240006044492562,0.111839059766944,0.168946968813851,0.479207926926643
97,12,0.36996363576048,0.0955807790204665,0.198258666194132,0.336196919024921
97,13,0.0680018503633545,0.283781184827934,0.505692284845859,0.142524679962852
97,14,0.0788651474315874,0.225404216047245,0.211495715665231,0.484234920855937
97,15,0.0493011529611331,0.673146395670826,0.110339837292903,0.167212614075139
97,16,0.175233738732376,0.220593910380817,0.126541652925069,0.477630697961738
97,17,0.552617869801225,0.109152084170785,0.111425580443716,0.226804465584274
97,18,0.158411148198259,0.140573601860834,0.128335169701156,0.57268008023975
97,19,0.246788475591451,0.182550675868467,0.186664393232348,0.383996455307735
114,1,0.453055560581851,0.126516698578176,0.10880852908428,0.311619211755693
114,2,0.187115171718086,0.0861490655383264,0.273071891500761,0.453663871242826
114,3,0.109949634293001,0.273530992026661,0.163936543436116,0.452582830244222
114,4,0.0762167562235823,0.473833569920217,0.100114567110721,0.34983510674548
114,5,0.28836895210618,0.0899980484741426,0.243862469179664,0.377770530240013
114,6,0.203722720135302,0.0793948816004656,0.165191512006539,0.551690886257694
114,7,0.298460847720974,0.352454893014822,0.119320141796088,0.229764117468116
114,8,0.103730065210576,0.0981572079725185,0.55568640252814,0.242426324288766
114,9,0.543577780622203,0.0790029250408437,0.177182182744471,0.200237111592483
114,10,0.344698580708053,0.220040512570409,0.0739916574970604,0.361269249224478
114,11,0.518928732012791,0.204369272506657,0.0491011670978874,0.227600828382665
114,12,0.110687456853169,0.288953559230525,0.194468533152676,0.40589045076363
114,13,0.34787552488022,0.054863647776416,0.14469888411973,0.452561943223633
114,14,0.192533532260823,0.380697959466926,0.052745316297326,0.374023191974925
114,15,0.0715338103259272,0.225421007339065,0.377587368243905,0.325457814091103
114,16,0.0708978639701291,0.295989275921689,0.388441905845491,0.244670954262692
114,17,0.102078467012485,0.189693046706544,0.269667295528882,0.438561190752089
114,18,0.209881928815525,0.104155765221712,0.20587491299932,0.480087392963443
114,19,0.456257934328648,0.208515155873373,0.08454405847816,0.250682851319819
117,1,0.459443719570173,0.266236511713643,0.143188734892694,0.13113103382349
117,2,0.508225103801038,0.212332804871342,0.0829929882508434,0.196449103076777
117,3,0.223396745872501,0.136222806686661,0.269188683985058,0.37119176345578
117,4,0.107981313242207,0.123886974289781,0.187055058681293,0.58107665378672
117,5,0.200783239737386,0.391014817858784,0.284521453098648,0.123680489305182
117,6,0.115897198755572,0.182932077016615,0.487471138985542,0.213699585242272
117,7,0.0716293257865043,0.540729674465272,0.0992473684682481,0.288393631279976
117,8,0.101081338902125,0.0994947799333206,0.287451946036464,0.511971935128091
117,9,0.152020432464532,0.222178844707389,0.119760617383992,0.506040105444087
117,10,0.243264145476468,0.0984311815153969,0.0991916573533565,0.559113015654778
117,11,0.541550773187346,0.0772880515266452,0.174921968359162,0.206239206926846
117,12,0.408005100230016,0.0720727363700641,0.200317715068462,0.319604448331458
117,13,0.053678457329118,0.299850088602618,0.3647264626165,0.281744991451764
117,14,0.557185602544791,0.0805812174904645,0.0780046756384809,0.284228504326264
117,15,0.411637004390317,0.0689928874419722,0.361420965041875,0.157949143125836
117,16,0.163557891656033,0.111493412232301,0.316331420893366,0.4086172752183
117,17,0.115038601585948,0.544108147802438,0.106186276619384,0.234666973992231
117,18,0.226863115722629,0.251995110938427,0.0794097869440051,0.441731986394939
117,19,0.0800723736209085,0.47059289539953,0.188311396436916,0.261023334542645
134,1,0.085959163029174,0.0786924910719432,0.320688709543894,0.514659636354989
134,2,0.139018250848083,0.140493114485573,0.46322787983441,0.257260754831935
134,3,0.0562452528659681,0.648930767338508,0.053947177857318,0.240876801938206
134,4,0.14906408106013,0.386683624731626,0.304306162207978,0.159946132000266
134,5,0.199383857745792,0.122070548879796,0.325463190088042,0.353082403286369
134,6,0.15680027380581,0.23130670591339,0.171114013688053,0.440779006592746
134,7,0.337035741357741,0.0894471376282108,0.16217106243322,0.411346058580827
134,8,0.450433336969697,0.0784531876045176,0.163235550166732,0.307877925259054
134,9,0.0884241927121087,0.438307462338373,0.282949232865941,0.190319112083577
134,10,0.106758948340622,0.272408439960314,0.084262934147676,0.536569677551388
134,11,0.0552874533927613,0.0918010623806998,0.636985594185254,0.215925890041285
134,12,0.554475265781259,0.129589012089233,0.0707996272691615,0.245136094860347
134,13,0.149211801236324,0.375268711830822,0.252417837276698,0.223101649656156
134,14,0.149815167213883,0.405594592895018,0.145023683289312,0.299566556601786
134,15,0.638268821873812,0.0652392190767382,0.100095358746266,0.196396600303184
134,16,0.0590646921734501,0.106107094443193,0.630117791314443,0.204710422068914
134,17,0.124528860791929,0.0767462371396458,0.302046645654679,0.496678256413746
134,18,0.462163271462411,0.14656778600477,0.0953540556767395,0.29591488685608
134,19,0.377407499506974,0.0874386187844335,0.15571986221768,0.379434019490913
143,1,0.30645853492146,0.120237010176808,0.329982456966329,0.243321997935403
143,2,0.054432340223848,0.0839997907909075,0.676568359723393,0.184999509261852
143,3,0.10361353232306,0.333187383399592,0.407012925648933,0.156186158628416
143,4,0.152213103378296,0.180943543627683,0.15239960687599,0.514443746118031
143,5,0.0870069285760236,0.485799277344868,0.0916547573293709,0.335539036749738
143,6,0.107707894984391,0.150300500023433,0.575561725248544,0.166429879743632
143,7,0.499410939250865,0.0925744027853098,0.208358995684528,0.199655662279297
143,8,0.342912388238743,0.104162463789673,0.224188369092936,0.328736778878649
143,9,0.183136181398808,0.593987469080576,0.0817886803339489,0.141087669186668
143,10,0.587447230132403,0.0893694958601511,0.0769758150227253,0.246207458984721
143,11,0.616948724004797,0.0826710673262884,0.117854224365312,0.182525984303603
143,12,0.150266006704935,0.129324481569267,0.135030932420684,0.585378579305114
143,13,0.164659433244486,0.126724991134567,0.123406806539907,0.58520876908104
143,14,0.399127714995032,0.0638515179662907,0.128132279074114,0.408888487964564
143,15,0.0804384888111577,0.167670498209678,0.526835637206835,0.22505537577233
143,16,0.0538494821523157,0.229340596099651,0.434739411294952,0.282070510453082
143,17,0.196581447991848,0.186954145724594,0.155708280365801,0.460756125917756
143,18,0.309940608499355,0.112508280621428,0.418759774371547,0.158791336507669
143,19,0.0832628930674924,0.455609714339726,0.309193172394097,0.151934220198684
144,1,0.133712561142218,0.268459074355191,0.144503357236351,0.453325007266239
144,2,0.144549367840208,0.2121247244303,0.162635731083251,0.480690176646241
144,3,0.117528089002494,0.156535258634931,0.198531733715887,0.527404918646688
144,4,0.393757420456297,0.156597950658042,0.151941347978752,0.297703280906909
144,5,0.195366317414093,0.126709463997715,0.117307976088284,0.560616242499909
144,6,0.0830460725210316,0.0955100744175028,0.246861467286785,0.57458238577468
144,7,0.153156086564291,0.13696357877853,0.105513215555679,0.604367119101501
144,8,0.287400070281505,0.133441955973956,0.114413712430763,0.464744261313776
144,9,0.241561738372747,0.42291029990191,0.0910197582414895,0.244508203483853
144,10,0.162861638177138,0.168467165174081,0.257451697900077,0.411219498748704
144,11,0.410523271090153,0.112405768033389,0.114710207004573,0.362360753871886
144,12,0.0871278806925225,0.503772845816482,0.153149388725839,0.255949884765157
144,13,0.141059566223473,0.169673765204285,0.255588814602546,0.433677853969696
144,14,0.126295014811138,0.372024566651328,0.110000352986075,0.391680065551459
144,15,0.171205435513738,0.152560490368708,0.0948052610900281,0.581428813027526
144,16,0.391098677900883,0.418849469720813,0.0576820199029329,0.132369832475371
144,17,0.1195290766299,0.095227058732698,0.513048472346168,0.272195392291234
144,18,0.111933226237994,0.440864506360772,0.0921733251380203,0.355028942263214
144,19,0.120784454656891,0.579702599790643,0.0880425286906848,0.211470416861781
145,1,0.10002258628493,0.113786650651559,0.392220643317594,0.393970119745917
145,2,0.246631653888853,0.105787592663078,0.221391743298421,0.426189010149648
145,3,0.251547561413115,0.156764966195913,0.118272196580311,0.473415275810662
145,4,0.269845622816822,0.443762339507582,0.0738870241453002,0.212505013530296
145,5,0.173830872446713,0.17032765246126,0.14000882850026,0.515832646591768
145,6,0.0837549711754967,0.172592985764215,0.2299125934486,0.513739449611688
145,7,0.0951379663392916,0.133291554596609,0.32649096311057,0.445079515953529
145,8,0.121040525536366,0.294842739299033,0.229941230650639,0.354175504513962
145,9,0.184770858484147,0.147233776868451,0.179144725432301,0.488850639215101
145,10,0.150388782766129,0.346699394960993,0.0931476185301906,0.409764203742687
145,11,0.100788319256016,0.208986536443653,0.346156849574321,0.34406829472601
145,12,0.0704019528675224,0.204545378633368,0.480869323292605,0.244183345206505
145,13,0.111130382699258,0.174710324981003,0.317009969470308,0.397149322849431
145,14,0.124223889054974,0.131700137432335,0.21394014865758,0.530135824855111
145,15,0.0613842997783661,0.195428327157428,0.323035493879087,0.420151879185119
145,16,0.13003745077063,0.192639820708117,0.115970427207993,0.561352301313261
145,17,0.110925500136862,0.402388409036573,0.20943436545555,0.277251725371015
145,18,0.322007198225211,0.0552203780294754,0.440080654594561,0.182691769150752
145,19,0.102869403428197,0.134231569812445,0.267271576016045,0.495627450743314
146,1,0.229592605042482,0.298396461912874,0.0627271964588195,0.409283736585825
146,2,0.100985080135347,0.155258628087279,0.272966951297692,0.470789340479682
146,3,0.0638413378538445,0.377431845919011,0.303943421366972,0.254783394860173
146,4,0.126038350135448,0.226632498813005,0.483446835645874,0.163882315405674
146,5,0.0694897167323907,0.116471054243301,0.584286814392585,0.229752414631724
146,6,0.549646485532327,0.0915407471732531,0.0976419540115245,0.261170813282896
146,7,0.519757334265175,0.102673235940612,0.112201793879147,0.265367635915066
146,8,0.0734066579460033,0.629910271299136,0.0802289059254909,0.21645416482937
146,9,0.467514487846508,0.182710868724116,0.154013641109036,0.19576100232034
146,10,0.264766885825365,0.280421113723454,0.0801205046738827,0.374691495777298
146,11,0.190804855554783,0.21055853675642,0.277513047646775,0.321123560042023
146,12,0.158549698532693,0.461716724076786,0.0745040236611051,0.305229553729416
146,13,0.227017863526919,0.512485958399456,0.125303299859747,0.135192878213878
146,14,0.120257104064826,0.143577425338113,0.251479729574339,0.484685741022722
146,15,0.120507346937404,0.0970767017372281,0.576634511858946,0.205781439466422
146,16,0.153115352417602,0.100761638502877,0.341226873022877,0.404896136056644
146,17,0.0899106028999648,0.0779203823647512,0.496036376261748,0.336132638473536
146,18,0.0710940685387222,0.614655645164873,0.10376346805347,0.210486818242935
146,19,0.410240832692248,0.227407221280416,0.153658125800984,0.208693820226352
174,1,0.149547420275632,0.51615960798897,0.0547949461709618,0.279498025564436
174,2,0.0504535333616368,0.22156648301392,0.328800623448821,0.399179360175622
174,3,0.21814841784409,0.163280480321622,0.11184628966096,0.506724812173329
174,4,0.343456140444548,0.0462958216995894,0.440268744004005,0.169979293851857
174,5,0.153515256379751,0.0741866082099835,0.366663937688391,0.405634197721875
174,6,0.0598892631291719,0.302335687638578,0.27113982473966,0.366635224492591
174,7,0.193874667943394,0.0895356454068102,0.267247716959471,0.449341969690325
174,8,0.0619362989476699,0.172186805290042,0.36353679852633,0.402340097235958
174,9,0.194689457549941,0.110203263943993,0.104230461009999,0.590876817496066
174,10,0.11346158664512,0.253323296833423,0.26807214368685,0.365142972834607
174,11,0.365419321120656,0.304520555722889,0.156371614642988,0.173688508513466
174,12,0.06433652821915,0.376377477123246,0.356389488640728,0.202896506016876
174,13,0.394755368879812,0.23587137366587,0.196349592582975,0.173023664871343
174,14,0.0844471084156884,0.110788653896637,0.235945835634969,0.568818402052706
174,15,0.217688854986963,0.418551523986241,0.249498510804738,0.114261110222058
174,16,0.169719328321392,0.0843078238212497,0.471657175485317,0.274315672372042
174,17,0.173390466317049,0.0698637496524988,0.317997400809225,0.438748383221227
174,18,0.165199503194498,0.111197241245047,0.542537704848661,0.181065550711795
174,19,0.0782234969600894,0.464556298973605,0.207865690970638,0.249354513095668
179,1,0.0904388910646918,0.402162423402318,0.274900566753015,0.232498118779975
179,2,0.196360404500643,0.0756662983404674,0.324231731206065,0.403741565952825
179,3,0.254724545156278,0.0993946378111235,0.408200241716613,0.237680575315985
179,4,0.499132782345816,0.157768822180142,0.10981048450517,0.233287910968872
179,5,0.464156305720714,0.0847092357958544,0.218957168446368,0.232177290037064
179,6,0.0784188288448099,0.0460309139398858,0.664921005336018,0.210629251879287
179,7,0.211189693039663,0.136369261060635,0.177714918403336,0.474726127496367
